0.946802,-1.453142,-0.061183,-0.607851
1.207906,0.206107,0.003471,-1.250856
-0.270988,0.033626,-0.012589,1.391825
-0.496881,-0.068782,-0.016271,-1.365778
-0.450084,0.366748,-0.098338,-5.895308
0.960124,-0.271971,-0.004398,-1.806535
0.130584,0.268453,-0.028082,-0.837639
1.138888,-1.158296,-0.047437,0.607561
0.401885,0.420082,-0.010672,-0.461906
-0.550739,0.160373,-0.015270,-0.795521
0.085922,0.214617,-0.005946,-0.195879
-0.036783,-0.245285,-0.004073,-0.242863
-0.170118,-0.229222,-0.012377,-1.114419
-0.267580,-0.025678,-0.007694,0.554798
-1.025879,0.282835,-0.011165,0.055245
1.179716,0.404657,-0.004235,-0.119480
0.279349,-0.303667,-0.003725,-0.490584
0.029839,0.045038,0.005441,0.591805
0.440145,-0.297449,0.012272,-0.171997
0.177293,0.398079,-0.016721,0.040974
0.208472,0.084269,-0.005626,-0.441236
0.003146,0.163315,-0.005180,-0.050553
0.504010,-0.130463,0.006215,-0.038478
-1.275515,-0.063305,-0.016672,0.497588
-1.053645,0.280737,-0.019179,0.440394
0.328883,0.292745,-0.019001,-0.370675
-0.069143,-0.076982,-0.004192,-0.243551
-0.080333,0.012017,-0.005754,-0.001181
-0.182398,-0.363850,-0.000587,-0.458559
0.009105,0.272746,-0.006271,0.261954
0.262428,-0.022911,-0.000914,-0.518078
0.653126,0.223179,-0.019444,-0.831968
-0.120652,-0.179096,-0.001733,-0.263807
0.137721,-0.053229,0.001860,0.031307
-0.118948,0.262090,-0.007808,0.107491
0.477885,0.234537,-0.006695,-0.360979
-0.150098,-0.001751,-0.000948,0.193537
0.210724,0.062648,-0.003565,-0.072446
-0.420206,0.131551,-0.017097,-0.287766
0.348968,0.089863,-0.003208,0.308595
-0.762617,0.088850,-0.011793,0.272685
0.081677,-0.145639,-0.000213,-0.093421
0.166079,0.022043,-0.004578,-0.122667
-0.338140,-0.168530,-0.002339,-0.269580
0.400196,0.362108,-0.010281,-0.089021
0.166963,0.225475,-0.011827,-0.179984
0.398245,0.038843,-0.002932,-0.234438
-0.390571,-0.405415,-0.001538,0.552620
-0.541535,0.333245,-0.022320,-0.802907
-0.041122,0.253867,-0.003546,-0.219336
-0.143294,0.210165,-0.016974,-0.367194
0.189958,0.099006,0.001981,-0.003694
-0.352874,0.060206,-0.007576,0.161064
0.099402,0.059711,-0.000623,0.194363
-0.730068,-0.142330,-0.012885,-1.258713
-0.487862,0.993491,-0.033736,-0.788391
-4.301331,-1.366784,-0.106786,2.014203
-4.445061,-0.151126,-0.049645,-0.409927
-1.138796,-0.347316,-0.023024,-0.228455
0.421569,0.271046,-0.003392,0.823212
-0.549828,-0.495300,-0.012208,-0.755789
0.710646,0.209997,-0.009099,-0.277138
0.156290,1.286585,-0.024509,0.027612
3.821825,-7.904272,0.112282,1.968538
0.176048,0.009240,0.293052,0.174890
