-0.547099,-0.229468,0.854223,0.419854
0.142952,0.135862,-0.086474,-0.136694
-0.576337,-0.326707,0.019476,0.015564
0.201659,0.190286,-0.147865,-0.162340
-0.224591,-0.505297,-0.268254,1.630776
0.818661,0.745603,0.133781,-0.700609
-0.406103,-0.242865,-0.265463,0.293044
-0.507356,-0.180375,0.914589,0.230657
0.211037,0.279251,-0.059911,-0.384725
-0.158056,-0.061563,-0.150365,-0.096174
-0.205459,-0.062556,-0.173988,-0.200729
0.012604,0.080656,0.215904,-0.261656
-0.010484,0.021750,0.056531,-0.104356
-0.136052,-0.082783,0.104024,0.059071
0.047041,0.023297,-0.232485,0.043928
0.426119,0.412241,-0.084212,-0.296633
-0.299072,-0.284823,0.201331,0.309802
0.024811,0.007103,-0.071007,0.059654
0.133154,0.078424,0.166295,-0.073912
-0.378425,-0.278348,-0.224793,0.341627
0.090494,0.091555,-0.020515,-0.091452
-0.135852,-0.072713,-0.175795,0.026635
-0.015840,-0.035666,0.075896,0.070389
0.071916,0.153082,-0.143961,-0.216443
-0.035487,-0.058627,-0.129362,0.277173
-0.195033,-0.132489,-0.213892,0.280225
0.021323,0.030366,-0.006391,-0.012979
0.258250,0.163812,-0.013850,0.123837
0.168472,0.136708,0.250603,-0.182690
0.006158,0.012364,-0.257182,0.141400
0.083663,0.090957,0.109102,-0.118851
-0.058088,-0.132900,-0.068734,0.489661
0.459977,0.322704,0.157492,-0.072031
-0.002375,0.080855,0.037025,-0.334185
-0.239138,-0.137527,-0.142383,0.023670
0.076336,-0.020395,-0.115623,0.383586
-0.119630,-0.019260,-0.074775,-0.199301
-0.002228,-0.016452,-0.029079,0.117060
-0.226431,-0.050179,-0.153245,-0.266670
-0.338551,-0.270483,0.038807,0.278617
-0.458732,-0.302263,-0.173002,0.121943
-0.108319,-0.117665,0.011215,0.195148
0.064894,0.084532,0.004675,-0.053533
-0.058442,-0.041624,0.102985,-0.053451
-0.129115,-0.089432,-0.312219,0.224680
-0.052284,-0.029896,-0.078900,0.146861
-0.049243,-0.023593,-0.044494,0.025367
0.508027,0.425944,0.228005,-0.252662
0.270349,0.320080,-0.067700,-0.397204
0.076038,0.115037,-0.188956,-0.212031
-0.169217,-0.163532,-0.091991,0.346986
-0.085267,0.018294,-0.198350,-0.225063
0.041951,-0.038501,0.086585,0.303816
-0.074196,0.036234,-0.133245,-0.241533
-0.021598,0.001898,-0.134311,-0.024799
0.029303,0.129535,-0.617776,-0.132581
-0.491717,-0.283554,0.879004,0.824097
0.174828,0.148855,0.063423,-0.115120
0.173185,0.150276,0.231266,-0.034263
0.177005,0.169858,-0.186695,0.102101
-0.328042,-0.339447,0.310471,0.400786
0.273160,0.309695,-0.074993,-0.281359
-0.177610,0.079971,-0.658231,-0.491877
-0.149932,-0.472498,4.859227,0.298753
0.753102,0.746059,-0.110157,0.047734
