-0.115079,-0.704386,0.487752,-0.077361
0.018677,-0.099641,-0.313501,0.119037
-0.061857,0.047555,0.274467,-0.127186
0.123074,0.100685,-0.131350,0.402795
-0.078212,0.277579,0.080725,-0.118773
-0.057422,-0.098866,0.220834,-0.225488
0.031075,0.075078,-0.628895,0.373150
0.232642,-0.903068,3.835727,-0.171199
-0.054284,0.132293,-0.359580,0.012815
0.011696,0.279008,0.171112,0.018540
0.015476,0.148115,0.000361,0.078002
-0.019995,-0.276008,-0.143964,-0.037514
-0.049529,0.064168,-0.004851,-0.110935
0.100651,-0.035781,0.056850,0.315114
-0.006917,0.245092,-0.219685,0.049286
-0.050522,-0.186942,-0.777857,0.086611
-0.008794,-0.261030,0.100418,-0.061983
0.021070,0.059822,0.157317,0.033399
0.043487,-0.137191,0.102928,0.058649
-0.045034,0.155471,-0.046945,-0.021550
0.017082,0.040922,-0.100908,0.090554
-0.075405,0.139636,0.023038,-0.183873
0.054090,-0.110053,0.162267,0.104802
0.080064,0.159628,0.354600,0.173022
0.010757,0.241908,0.019587,0.095890
-0.036786,0.156254,0.001911,-0.008409
0.000845,-0.030319,-0.079152,0.036413
-0.062003,-0.016771,-0.035947,-0.143050
0.022055,-0.155887,-0.109677,0.067466
-0.009963,0.178691,-0.003803,0.032964
0.055904,-0.064573,-0.132435,0.186167
-0.036057,0.161155,0.098563,-0.031725
-0.062103,-0.135034,-0.129057,-0.141268
-0.005371,-0.072913,-0.054190,-0.000452
-0.025360,0.192476,0.007619,-0.021495
-0.065879,0.104171,0.008235,-0.133948
0.034716,0.014328,-0.026992,0.117920
0.013380,-0.007239,0.006085,0.052804
-0.068889,0.158742,0.055591,-0.161737
-0.165075,-0.095054,-0.009508,-0.421675
-0.018431,0.271696,0.224387,-0.037679
0.040983,-0.037210,0.063996,0.099912
-0.016477,0.012897,0.034767,-0.022756
-0.018681,-0.040971,-0.012739,-0.069938
0.019134,0.189099,-0.003219,0.123392
-0.034726,0.150342,0.048553,-0.050097
-0.046362,0.017541,0.017720,-0.092559
0.200862,-0.212120,-0.050508,0.604558
-0.074440,0.054862,-0.332126,-0.078366
-0.023225,0.205688,0.017461,-0.063641
-0.000482,0.217870,-0.005833,0.075367
-0.035331,0.029909,-0.127059,-0.048030
0.027502,0.032950,-0.025235,0.117154
0.010685,0.047988,0.108233,0.024865
-0.017867,0.239924,-0.051271,-0.006121
-0.208415,0.673708,-0.030570,-0.473125
0.001449,-0.758139,0.515819,0.261418
0.088922,0.088409,-0.271290,0.359651
-0.141913,-0.080052,0.162059,-0.379718
0.174013,0.091271,0.147306,0.541638
-0.327184,-0.222342,0.041460,-0.971423
-0.017750,0.083545,-0.157077,0.099423
-0.014796,0.772617,-0.009929,0.099780
0.419648,-5.593224,0.196009,0.564331
0.453372,-0.001229,0.086327,0.424382
