-0.861051,-0.542556,4.493658,-0.114551
-0.158354,0.071074,-0.611582,0.033840
0.178993,-0.434945,0.441286,0.418930
0.110172,0.190774,-0.094480,-0.158079
0.316975,0.241891,-0.149813,-0.098172
-0.198301,-0.434370,0.076632,0.401498
0.230479,0.406572,-0.228470,-0.226537
-0.781477,-0.153914,0.669101,0.266944
-0.051327,-0.157978,-0.786162,0.326032
0.170074,0.057222,-0.068340,-0.030345
0.125068,0.006449,0.063922,-0.003006
-0.264611,0.092191,-0.026437,-0.091949
-0.010014,0.056833,-0.200223,0.003615
-0.042378,0.170312,0.031652,-0.128782
0.196375,-0.065074,-0.113001,0.082520
0.054452,-0.080115,-0.141038,0.162384
-0.256835,0.361605,-0.066011,-0.356065
0.070012,0.057953,0.015281,-0.036940
-0.171945,0.078505,-0.042549,-0.099516
0.235081,-0.011487,0.055191,0.075564
0.044138,0.056972,-0.084296,-0.030336
0.184158,-0.071717,0.090914,0.077341
-0.106450,0.063667,0.035904,-0.068617
-0.008864,-0.149689,-0.258578,0.239322
0.166147,0.038151,-0.164743,0.035976
0.117170,-0.145142,0.083987,0.189884
0.027415,-0.005250,-0.028552,0.036423
-0.017635,-0.039230,-0.056328,0.063995
-0.221516,0.249105,-0.239096,-0.204456
0.262836,-0.053999,-0.007193,0.110686
-0.095657,-0.103511,0.082180,0.076305
0.145948,0.105008,-0.027792,-0.018694
-0.094309,0.097274,0.016225,-0.099648
-0.056290,-0.017275,-0.009483,0.005532
0.184032,0.181135,-0.105055,-0.105820
0.132752,0.002862,0.043947,0.023741
0.074427,0.072609,0.061609,-0.062787
-0.003410,-0.117504,-0.088968,0.142712
0.175684,0.139012,-0.080619,-0.076759
-0.086886,0.258309,0.162085,-0.275984
0.141426,0.074930,-0.043452,-0.020072
-0.004726,0.209738,-0.090045,-0.167505
0.017605,0.051654,-0.052441,0.001111
-0.114747,-0.106213,0.010931,0.066098
0.187283,0.028150,0.025512,0.014199
0.163911,0.186056,-0.055614,-0.101660
0.009469,-0.043000,-0.032355,0.072995
-0.257864,-0.087031,-0.121106,0.134510
0.207802,-0.016170,0.145078,0.042048
0.162332,-0.007802,-0.077959,0.027935
0.183573,0.084745,0.086833,-0.052372
0.039661,-0.134114,-0.107541,0.151334
-0.002924,0.069925,-0.129425,-0.013677
0.074468,0.168884,-0.063031,-0.119962
0.176334,-0.194341,-0.052571,0.210367
0.749854,0.224865,-0.165861,-0.070622
-0.891765,-0.264748,0.433585,0.452536
-0.106716,0.222121,-0.330045,-0.167413
-0.113665,-0.095932,-0.154197,0.198379
0.069648,0.031911,0.074438,0.026744
-0.180555,0.305892,0.080847,-0.327535
-0.019867,-0.144935,-0.035372,0.197467
0.860492,0.212100,0.032619,-0.080342
-5.152093,-0.514831,0.277274,0.026239
-0.079424,-0.318929,-0.201265,0.611717
