0.931396,-1.521051,-0.061006,-0.585546
1.145007,0.186028,0.002638,-1.264775
-0.285328,0.089675,-0.012235,1.371972
-0.593143,-0.018781,-0.018876,-1.415231
-0.437486,0.383240,-0.099420,-5.872841
0.991060,-0.279319,-0.004669,-1.837126
0.160070,0.267443,-0.027205,-0.848525
1.102640,-1.192778,-0.047447,0.595635
0.422986,0.394957,-0.010392,-0.449708
-0.556920,0.171151,-0.015153,-0.772325
0.076180,0.221849,-0.005200,-0.165984
0.107597,-0.314573,-0.002026,-0.192824
-0.173556,-0.170750,-0.013385,-1.147391
-0.270433,-0.036449,-0.007672,0.547563
-0.904082,0.245693,-0.009770,0.093265
1.186173,0.444009,-0.003641,-0.118610
0.258949,-0.301877,-0.003312,-0.461419
-0.057442,0.072889,0.004556,0.542538
0.357699,-0.223904,0.009628,-0.292339
0.140141,0.373159,-0.016766,0.056789
0.079527,0.118974,-0.008484,-0.592385
-0.122456,0.183593,-0.007581,-0.077746
0.486828,-0.164874,0.008180,0.059878
-1.270493,-0.076183,-0.016037,0.557371
-1.029953,0.254774,-0.018227,0.437000
0.375019,0.231204,-0.018259,-0.371613
-0.044368,-0.056525,-0.004949,-0.242619
-0.112004,-0.008055,-0.005573,-0.027901
-0.216762,-0.344463,-0.002468,-0.537077
-0.002140,0.285665,-0.006101,0.292141
0.367847,-0.089708,0.000512,-0.509985
0.641014,0.214901,-0.018614,-0.878127
-0.126777,-0.166560,-0.002544,-0.295966
0.006942,-0.026417,0.000392,-0.078921
-0.097107,0.211033,-0.005944,0.222282
0.434445,0.202076,-0.005371,-0.330000
-0.171797,0.026334,-0.001589,0.216710
0.127399,0.099910,-0.004982,-0.109842
-0.472681,0.167825,-0.018237,-0.321882
0.343321,0.094986,-0.004121,0.262797
-0.813334,0.068924,-0.011481,0.278309
-0.001683,-0.118485,-0.001770,-0.110268
0.132348,0.026618,-0.005054,-0.041794
-0.377884,-0.164996,-0.004088,-0.378432
0.420395,0.381781,-0.009430,-0.067404
0.199610,0.186517,-0.011687,-0.183509
0.252769,0.066465,-0.004783,-0.294566
-0.427483,-0.381866,-0.002351,0.539798
-0.489990,0.297843,-0.022076,-0.813492
0.020756,0.229665,-0.002696,-0.127025
-0.100505,0.164840,-0.014554,-0.270108
0.217784,0.120272,0.001652,-0.045007
-0.322873,0.065465,-0.008105,0.186357
0.141074,0.073245,0.000960,0.186961
-0.671731,-0.170032,-0.011615,-1.223343
-0.499166,0.919427,-0.033418,-0.811952
-4.297761,-1.317844,-0.106885,1.973203
-4.455855,-0.173300,-0.050509,-0.411202
-1.137913,-0.298513,-0.024952,-0.282322
0.456653,0.220371,-0.001057,0.844039
-0.535775,-0.477243,-0.013182,-0.761048
0.678025,0.195405,-0.008380,-0.259561
0.156927,1.305349,-0.025032,0.037148
3.809187,-7.980764,0.110120,1.999463
0.133800,0.011060,0.288014,0.070476
